,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
114295,"423 Eastway Dr","{'GoodForKids': 'True'}",x30hMTDdiwGBjutchhYCQA,"Disc Golf, Parks, Active Life",Charlotte,,1,35.2538319,-80.7800426,"Eastway Park",NoDa,28213,5,4,NC,35.253969,-80.780205,1,rooftop,338,"Eastway Dr",Charlotte,NC,"Mecklenburg County",28213,US,Mecklenburg
114334,"3421 St Vardell Ln, Ste H",,33rUbyxBRbWeOsDv_PA1LQ,"Professional Services",Charlotte,,1,35.198129,-80.879532,"ASG Security",,28217,3,1.5,NC,35.198136,-80.879535,1,rooftop,3421,"St Vardell Ln",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
114365,"3500 Mount Holly-Huntersville Rd","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}",LzASriH6asAFzF03tmx1WQ,"Laser Hair Removal, Hair Removal, Medical Spas, Skin Care, Beauty & Spas, Health & Medical",Charlotte,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0'}",0,35.3234489,-80.9474649,"Via Renew - Charlotte",,28216,3,3.5,NC,35.323395,-80.947424,1,rooftop,3500,"Mt Holly-huntersville Rd",Charlotte,NC,"Mecklenburg County",28216,US,"NC Geographic Information Coordinating Council"
114373,"2136 Central Ave","{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}",gsWnxCMru_x4-4izu3kiXA,"Active Life, Parks",Charlotte,,1,35.21776,-80.80491309999999,"Veterans Park",,28205,8,4,NC,35.217761,-80.804968,1,rooftop,2136,"Central Ave",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
114375,"801 Woodridge Center Dr",,iAbM692t_jvJdAvzXj876Q,"Mass Media, Radio Stations",Charlotte,,1,35.1840234,-80.8945271,"WRFX 99.7 FM The Fox",,28217,3,3.5,NC,35.183986,-80.894791,1,rooftop,801,"Woodridge Center Dr",Charlotte,NC,"Mecklenburg County",28217,US,Mecklenburg
114391,"3221 Yadkin Ave","{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True'}",MdwEf3-laUfgHPHq4DdfOw,"Farmers Market, Food",Charlotte,"{'Saturday': '9:0-12:0'}",1,35.2472883673,-80.80437502700001,"NoDa Farmers Market",NoDa,28205,3,3,NC,35.247184,-80.804327,1,rooftop,514,"E 36th St",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
114404,"6800 Phillips Place Ct, Ste A","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '4'}",6leN_Scq9dk3SHe5_Z2X-Q,"Women's Clothing, Shopping, Accessories, Fashion",Charlotte,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",1,35.1466051622,-80.8274209325,"Coplon's Ladies Fine Clothing","South Park",28210,3,3,NC,35.146588,-80.827178,1,rooftop,6809,"Phillips Place Ct",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
114411,"Trotter Rd",,K0lBxOJWll3gDtUmfvNvpw,"Pet Services, Pets, Pet Training",Charlotte,,1,35.3432169,-80.8909554,K9-BootCamp,,28216,4,5,NC,35.343009,-80.891033,1,rooftop,7810,"Trotter Rd",Charlotte,NC,"Mecklenburg County",28216,US,Mecklenburg
114422,"5001 S Blvd","{'BusinessAcceptsCreditCards': 'True'}",n9Z5NFb7ozD9kEsCm1-EnA,"Automotive, Car Wash",Charlotte,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:30-19:30'}",1,35.170155,-80.8745859,"Autobell Car Wash",,28217,14,2.5,NC,35.170162,-80.874589,1,rooftop,5001,"South Blvd",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
114423,"3501-D S Tryon St","{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}",-uYnPpNwsjSpGv3IB219RQ,"Home Services, Home Theatre Installation",Charlotte,"{'Monday': '9:0-17:30', 'Tuesday': '9:0-17:30', 'Wednesday': '9:0-17:30', 'Thursday': '9:0-17:30', 'Friday': '9:0-17:30', 'Saturday': '10:0-16:0'}",1,35.1953251,-80.8770286,"The TV Shop",,28217,4,2,NC,35.195336,-80.877026,1,rooftop,3501,"S Tryon St",Charlotte,NC,"Mecklenburg County",28217,US,Mecklenburg
114440,"5330 Wilkinson Blvd",,ac5P1mtjk8N2ZHhLYjIeSQ,"Hotels & Travel, Car Rental",Charlotte,,1,35.233733,-80.928673,"Advantage Rent-A-Car",,28208,25,2,NC,35.23374,-80.928676,1,rooftop,5330,"Wilkinson Blvd",Charlotte,NC,"Mecklenburg County",28208,US,"NC Geographic Information Coordinating Council"
114449,"9614 Monroe Rd","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'no'}",INU7l2FWbISp9xnJpmqlsg,"Italian, Chicken Wings, Pizza, Restaurants",Charlotte,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",1,35.1408488,-80.7402718,"Pizza Hut",,28270,11,2.5,NC,35.14085,-80.740242,1,rooftop,9614,"Monroe Rd",Charlotte,NC,"Mecklenburg County",28270,US,"NC Geographic Information Coordinating Council"
114461,"9124 S Tryon St, Ste G","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",r_5fUFCeXTBhKgFujiyZRA,"Nightlife, Tobacco Shops, Bars, Shopping, Vape Shops, Lounges",Charlotte,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-19:0'}",1,35.1337067,-80.9406549,"Charlotte Vapes","Steele Creek",28273,3,5,NC,35.133828,-80.940742,1,rooftop,9124,"S Tryon St",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
114462,"9101 Kings Parade Blvd",,8fei_-487aPy1RSD1AA6pg,"Specialty Schools, Hair Salons, Beauty & Spas, Education, Cosmetology Schools",Charlotte,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}",0,35.1387159,-80.93077510000001,"Regency Beauty Institute","Steele Creek",28273,5,5,NC,35.138875,-80.93036,1,rooftop,9101,"Kings Parade Bv",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
114485,"7868 Rea Rd, Ste E","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",E4cD_348k-IiF15vqYRRJg,"Shopping, Cosmetics & Beauty Supply, Beauty & Spas",Charlotte,,1,35.0581176,-80.8149627,"Sally Beauty Supply",Ballantyne,28277,9,3,NC,35.058138,-80.814971,1,rooftop,7868,"Rea Rd",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
114486,"12239 N Community House Rd",,Ef8VL5GcKXkOs9vuZNMtZA,"Pet Stores, Pets, Pet Training, Pet Services",Charlotte,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '13:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '13:0-17:0'}",0,35.0686362,-80.8413615,"Zoom Room Dog Training",Ballantyne,28277,15,4.5,NC,35.06862,-80.84129,1,rooftop,12239,"N Community House Rd",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
114488,"Charlotte Douglas International Airport","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}",HfbKv8pr8Vsx_mvT5oRARw,"Food, Bakeries",Charlotte,,1,35.220457812,-80.9441989732,Cinnabon-Carvel,,28208,20,3,NC,35.220528,-80.943832,1,rooftop,5501,"Josh Birmingham Py",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
114533,"8625 D Monroe Rd","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",FAtMpWfFsFsq8htZCuCSgQ,"Latin American, Restaurants",Charlotte,,0,35.1522187,-80.745499,"Caribbean Delights",,28212,5,4.5,NC,35.152229,-80.74549,1,rooftop,8625,"Monroe Rd",Charlotte,NC,"Mecklenburg County",28212,US,Mecklenburg
114613,"10039 University City Blvd, Ste L","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",ckycv0GfCz-Ye2V09BFl8Q,"Juice Bars & Smoothies, Food, Bubble Tea",Charlotte,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:30'}",1,35.3110568368,-80.7159943832,"Quickly Bubble Tea","University City",28213,53,4.5,NC,35.311149,-80.715981,1,rooftop,10039,"University City Blvd",Charlotte,NC,"Mecklenburg County",28262,US,"NC Geographic Information Coordinating Council"
114657,"4921 Albemarle Rd, Ste 101","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}",x94T7MSKY69-u7JsgkS2Mg,"Heating & Air Conditioning/HVAC, Contractors, Home Services",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.201069,-80.764511,"City Heating & Air Conditioning",Eastland,28205,9,4.5,NC,35.201093,-80.764781,1,rooftop,4917,"Albemarle Rd",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
114674,"2109 South Blvd","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",OYB1niC3P2qP8Jf0bigB7A,"Mexican, Fast Food, Restaurants",Charlotte,"{'Monday': '10:45-23:0', 'Tuesday': '10:45-23:0', 'Wednesday': '10:45-23:0', 'Thursday': '10:45-23:0', 'Friday': '10:45-23:0', 'Saturday': '10:45-23:0', 'Sunday': '10:45-23:0'}",1,35.2074291,-80.8602465,"Chipotle Mexican Grill","South End",28203,102,3.5,NC,35.207445,-80.860252,1,rooftop,2109,"S Bv",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
114675,"2408 South Blvd","{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",5pHB894BWcgFQ2lEAPHA5A,"Shopping, Shoe Stores, Accessories, Fashion",Charlotte,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}",1,35.2041132,-80.8645564,"Off Broadway Shoes","South End",28203,24,4,NC,35.204153,-80.864664,1,rooftop,2408,"S Bv",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
114685,"3000 Wilkinson Rd","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",L_DW6naxbYg4b1bF-9aTtQ,"Gas Stations, Food, Convenience Stores, Automotive",Charlotte,,1,35.2247243022,-80.89039407670001,"Shell / Quik Shoppe",,28208,3,3.5,NC,35.224731,-80.890397,1,rooftop,3000,"Wilkinson Bv",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
114687,"5501 Josh Birmingham Pkwy","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",WEWkxK1bqOYkH1PvWoTTGA,"Restaurants, Burgers, Fast Food",Charlotte,,1,35.2242345,-80.9403374,"Burger King",,28208,17,1.5,NC,35.225386,-80.939959,0.99,rooftop,4104,"Rental Car Rd",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
114688,"8535 Hankins Rd","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",YReWPXJZ7jOTE-FB2wYPvw,"Event Planning & Services, Bakeries, Caterers, Food",Charlotte,,0,35.339783,-80.83405399999999,"Hansel & Gretel's Bakery and Catering",,28269,3,4,NC,35.33979,-80.834057,1,rooftop,8535,"Hankins Rd",Charlotte,NC,"Mecklenburg County",28269,US,Mecklenburg
114724,"15200 Soldier Rd","{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}",OIzj9gWbdUzWZo8Dssg5gQ,"Parks, Active Life",Charlotte,,1,35.1067218212,-81.02659033,"Copperhead Island","Steele Creek",28278,3,3.5,NC,35.106784,-81.027154,1,rooftop,15265,"Soldier Rd",Charlotte,NC,"Mecklenburg County",28278,US,"NC Geographic Information Coordinating Council"
114726,"3730 Monroe Rd",,y8sGZyZOuwTcgAGG55bgqg,"Auto Glass Services, Automotive, Auto Parts & Supplies, Windshield Installation & Repair",Charlotte,"{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}",1,35.198931,-80.796155,"Wilson & Tucker Auto Glass",Elizabeth,28205,5,4.5,NC,35.198938,-80.796158,1,rooftop,3730,"Monroe Rd",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
114732,"6324 Fairview Rd","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2'}",QbbRu3QDYL_W9iFagJF18g,"Hair Salons, Beauty & Spas",Charlotte,,1,35.1488002,-80.835022,"Serenity Hair Salon","South Park",28210,3,5,NC,35.148815,-80.835128,1,rooftop,6324,"Fairview Rd",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
114737,"4012 Park Rd, Ste 103","{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}",v73TnB08TylX8dICVHTbFg,"Weight Loss Centers, Chiropractors, Health & Medical, Nutritionists, Medical Centers",Charlotte,"{'Monday': '15:0-18:0', 'Tuesday': '15:0-18:15', 'Wednesday': '15:0-18:0', 'Thursday': '15:0-18:15', 'Friday': '8:0-11:0', 'Saturday': '9:0-10:0'}",1,35.175621,-80.85139599999999,"Charlotte Health Center",,28209,38,5,NC,35.175617,-80.851376,1,rooftop,4012,"Park Rd",Charlotte,NC,"Mecklenburg County",28209,US,"NC Geographic Information Coordinating Council"
114746,"7025 E Independence Blvd","{'BusinessAcceptsCreditCards': 'True'}",eXw22FQ7jv3Ma2kqfI3Lrg,"Auto Repair, Tires, Car Dealers, Automotive, Auto Parts & Supplies",Charlotte,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-20:0', 'Sunday': '12:0-18:0'}",1,35.165776,-80.740332,"Scott Clark Honda",Eastland,28227,70,2,NC,35.165574,-80.74086,1,rooftop,7025,"E Independence Blvd",Charlotte,NC,"Mecklenburg County",28212,US,"NC Geographic Information Coordinating Council"
114778,"1511 East Blvd","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",TxQBdyDktZSk1KVTWh71dw,"Restaurants, Cuban, Latin American, Tapas Bars, Tapas/Small Plates, Mexican",Charlotte,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",1,35.200279,-80.841758,"Babalu Tapas & Tacos",Dilworth,28203,283,4,NC,35.200237,-80.841897,1,rooftop,1511,"East Blvd",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
114794,,,TCtrr0FOWHzu4LauszJOiw,"Hotels & Travel, Taxis, Transportation, Airport Shuttles",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.212973,-80.9097127,"Universal Taxicab",,28208,3,3.5,NC,35.212992,-80.909737,1,rooftop,2846,"Kenhill Dr",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
